,SUBJECT,SESSION,RUN,trial_in_session
138067,6,3,2,67
138069,6,3,2,69
138074,6,3,2,74
138092,6,3,2,92
138093,6,3,2,93
138095,6,3,2,95
138133,6,3,3,133
138144,6,3,3,144
138149,6,3,3,149
138157,6,3,3,157
138171,6,3,3,171
138178,6,3,3,178
138187,6,3,3,187
138200,6,3,4,200
138218,6,3,4,218
138224,6,3,4,224
138265,6,3,5,265
138268,6,3,5,268
138272,6,3,5,272
138283,6,3,5,283
138297,6,3,5,297
138318,6,3,6,318
138363,6,3,6,363
138364,6,3,6,364
138377,6,3,7,377
138436,6,3,7,436
138440,6,3,8,440
138472,6,3,8,472
138482,6,3,8,482
138487,6,3,8,487
138495,6,3,8,495
138502,6,3,9,502
138512,6,3,9,512
138513,6,3,9,513
138525,6,3,9,525
138546,6,3,9,546
138549,6,3,9,549
138565,6,3,10,565
138573,6,3,10,573
138586,6,3,10,586
138596,6,3,10,596
138603,6,3,10,603
138608,6,3,10,608
138611,6,3,10,611
138614,6,3,10,614
138645,6,3,11,645
138650,6,3,11,650
138656,6,3,11,656
138669,6,3,11,669
138687,6,3,11,687
138697,6,3,12,697
138712,6,3,12,712
138737,6,3,12,737
138739,6,3,12,739
138741,6,3,12,741
138771,6,4,1,21
138785,6,4,1,35
138797,6,4,1,47
138803,6,4,1,53
138809,6,4,1,59
138818,6,4,2,68
138825,6,4,2,75
138840,6,4,2,90
138841,6,4,2,91
138861,6,4,2,111
138867,6,4,2,117
138880,6,4,3,130
138883,6,4,3,133
138919,6,4,3,169
138935,6,4,3,185
138946,6,4,4,196
138955,6,4,4,205
138956,6,4,4,206
138962,6,4,4,212
138965,6,4,4,215
138983,6,4,4,233
138990,6,4,4,240
139001,6,4,5,251
139008,6,4,5,258
139043,6,4,5,293
139052,6,4,5,302
139060,6,4,5,310
139072,6,4,6,322
139077,6,4,6,327
139080,6,4,6,330
139084,6,4,6,334
139086,6,4,6,336
139093,6,4,6,343
139115,6,4,6,365
139135,6,4,7,385
139136,6,4,7,386
139139,6,4,7,389
139152,6,4,7,402
139163,6,4,7,413
139168,6,4,7,418
139175,6,4,7,425
139182,6,4,7,432
139190,6,4,8,440
139199,6,4,8,449
139209,6,4,8,459
139216,6,4,8,466
139229,6,4,8,479
139247,6,4,8,497
139258,6,4,9,508
139268,6,4,9,518
139269,6,4,9,519
139274,6,4,9,524
139282,6,4,9,532
139313,6,4,10,563
139328,6,4,10,578
139329,6,4,10,579
139333,6,4,10,583
139334,6,4,10,584
139345,6,4,10,595
139354,6,4,10,604
139358,6,4,10,608
139374,6,4,10,624
139396,6,4,11,646
139402,6,4,11,652
139419,6,4,11,669
139420,6,4,11,670
139422,6,4,11,672
139424,6,4,11,674
139425,6,4,11,675
139433,6,4,11,683
139437,6,4,11,687
139438,6,4,12,688
139445,6,4,12,695
139446,6,4,12,696
139450,6,4,12,700
139455,6,4,12,705
139457,6,4,12,707
139463,6,4,12,713
139467,6,4,12,717
139468,6,4,12,718
139475,6,4,12,725
139482,6,4,12,732
139500,6,5,1,0
139502,6,5,1,2
139515,6,5,1,15
139517,6,5,1,17
139535,6,5,1,35
139537,6,5,1,37
139540,6,5,1,40
139547,6,5,1,47
139548,6,5,1,48
139550,6,5,1,50
139557,6,5,1,57
139574,6,5,2,74
139575,6,5,2,75
139579,6,5,2,79
139585,6,5,2,85
139595,6,5,2,95
139607,6,5,2,107
139630,6,5,3,130
139633,6,5,3,133
139650,6,5,3,150
139679,6,5,3,179
139711,6,5,4,211
139712,6,5,4,212
139716,6,5,4,216
139717,6,5,4,217
139735,6,5,4,235
139745,6,5,4,245
139757,6,5,5,257
139769,6,5,5,269
139797,6,5,5,297
139801,6,5,5,301
139811,6,5,5,311
139813,6,5,6,313
139832,6,5,6,332
139861,6,5,6,361
139872,6,5,6,372
139874,6,5,6,374
139879,6,5,7,379
139900,6,5,7,400
139979,6,5,8,479
140028,6,5,9,528
140038,6,5,9,538
140053,6,5,9,553
140088,6,5,10,588
140097,6,5,10,597
140101,6,5,10,601
140105,6,5,10,605
140128,6,5,11,628
140133,6,5,11,633
140134,6,5,11,634
140140,6,5,11,640
140155,6,5,11,655
140167,6,5,11,667
140185,6,5,11,685
140200,6,5,12,700
140224,6,5,12,724
140227,6,5,12,727
140255,6,6,1,5
140263,6,6,1,13
140266,6,6,1,16
140271,6,6,1,21
140276,6,6,1,26
140296,6,6,1,46
140297,6,6,1,47
140301,6,6,1,51
140308,6,6,1,58
140311,6,6,1,61
140317,6,6,2,67
140321,6,6,2,71
140322,6,6,2,72
140326,6,6,2,76
140329,6,6,2,79
140353,6,6,2,103
140356,6,6,2,106
140361,6,6,2,111
140363,6,6,2,113
140364,6,6,2,114
140375,6,6,3,125
140376,6,6,3,126
140387,6,6,3,137
140390,6,6,3,140
140403,6,6,3,153
140404,6,6,3,154
140406,6,6,3,156
140425,6,6,3,175
140434,6,6,3,184
140436,6,6,3,186
140460,6,6,4,210
140479,6,6,4,229
140486,6,6,4,236
140487,6,6,4,237
140488,6,6,4,238
140496,6,6,4,246
140502,6,6,5,252
140529,6,6,5,279
140532,6,6,5,282
140544,6,6,5,294
140551,6,6,5,301
140557,6,6,5,307
140560,6,6,5,310
140565,6,6,6,315
140573,6,6,6,323
140574,6,6,6,324
140579,6,6,6,329
140581,6,6,6,331
140583,6,6,6,333
140589,6,6,6,339
140593,6,6,6,343
140607,6,6,6,357
140615,6,6,6,365
140624,6,6,6,374
140670,6,6,7,420
140677,6,6,7,427
140679,6,6,7,429
140685,6,6,7,435
140689,6,6,8,439
140709,6,6,8,459
140714,6,6,8,464
140720,6,6,8,470
140722,6,6,8,472
140748,6,6,8,498
140758,6,6,9,508
140766,6,6,9,516
140780,6,6,9,530
140788,6,6,9,538
140790,6,6,9,540
140807,6,6,9,557
140809,6,6,9,559
140816,6,6,10,566
140824,6,6,10,574
140834,6,6,10,584
140843,6,6,10,593
140847,6,6,10,597
140855,6,6,10,605
140875,6,6,11,625
140891,6,6,11,641
140895,6,6,11,645
140906,6,6,11,656
140922,6,6,11,672
140923,6,6,11,673
140933,6,6,11,683
140971,6,6,12,721
140979,6,6,12,729
140981,6,6,12,731
141000,6,7,1,0
141014,6,7,1,14
141025,6,7,1,25
141032,6,7,1,32
141036,6,7,1,36
141037,6,7,1,37
141042,6,7,1,42
141046,6,7,1,46
141051,6,7,1,51
141059,6,7,1,59
141127,6,7,3,127
141137,6,7,3,137
141140,6,7,3,140
141148,6,7,3,148
141163,6,7,3,163
141175,6,7,3,175
141179,6,7,3,179
141187,6,7,3,187
141192,6,7,4,192
141246,6,7,4,246
141262,6,7,5,262
141267,6,7,5,267
141270,6,7,5,270
141282,6,7,5,282
141283,6,7,5,283
141299,6,7,5,299
141323,6,7,6,323
141324,6,7,6,324
141334,6,7,6,334
141335,6,7,6,335
141353,6,7,6,353
141379,6,7,7,379
141384,6,7,7,384
141394,6,7,7,394
141409,6,7,7,409
141411,6,7,7,411
141423,6,7,7,423
141446,6,7,8,446
141447,6,7,8,447
141451,6,7,8,451
141458,6,7,8,458
141461,6,7,8,461
141464,6,7,8,464
141470,6,7,8,470
141481,6,7,8,481
141497,6,7,8,497
141500,6,7,9,500
141506,6,7,9,506
141524,6,7,9,524
141525,6,7,9,525
141539,6,7,9,539
141552,6,7,9,552
141566,6,7,10,566
141586,6,7,10,586
141588,6,7,10,588
141590,6,7,10,590
141597,6,7,10,597
141620,6,7,10,620
141621,6,7,10,621
141624,6,7,10,624
141629,6,7,11,629
141631,6,7,11,631
141697,6,7,12,697
141729,6,7,12,729
141730,6,7,12,730
141744,6,7,12,744
141747,6,7,12,747
141766,6,8,1,16
141774,6,8,1,24
141776,6,8,1,26
141802,6,8,1,52
141807,6,8,1,57
141835,6,8,2,85
141850,6,8,2,100
141863,6,8,2,113
141873,6,8,2,123
141908,6,8,3,158
141913,6,8,3,163
141937,6,8,3,187
141947,6,8,4,197
141954,6,8,4,204
141957,6,8,4,207
141961,6,8,4,211
141970,6,8,4,220
141977,6,8,4,227
141981,6,8,4,231
141983,6,8,4,233
141987,6,8,4,237
142019,6,8,5,269
142023,6,8,5,273
142027,6,8,5,277
142039,6,8,5,289
142045,6,8,5,295
142051,6,8,5,301
142073,6,8,6,323
142080,6,8,6,330
142090,6,8,6,340
142108,6,8,6,358
142119,6,8,6,369
142128,6,8,7,378
142138,6,8,7,388
142139,6,8,7,389
142141,6,8,7,391
142144,6,8,7,394
142155,6,8,7,405
142161,6,8,7,411
142163,6,8,7,413
142183,6,8,7,433
142235,6,8,8,485
142247,6,8,8,497
142262,6,8,9,512
142280,6,8,9,530
142323,6,8,10,573
142328,6,8,10,578
142341,6,8,10,591
142345,6,8,10,595
142348,6,8,10,598
142357,6,8,10,607
142359,6,8,10,609
142376,6,8,11,626
142416,6,8,11,666
142418,6,8,11,668
142424,6,8,11,674
142431,6,8,11,681
142441,6,8,12,691
142445,6,8,12,695
142454,6,8,12,704
142471,6,8,12,721
142475,6,8,12,725
142486,6,8,12,736
142495,6,8,12,745
142518,6,9,1,18
142533,6,9,1,33
142534,6,9,1,34
142555,6,9,1,55
142563,6,9,2,63
142574,6,9,2,74
142579,6,9,2,79
142588,6,9,2,88
142589,6,9,2,89
142594,6,9,2,94
142604,6,9,2,104
142611,6,9,2,111
142613,6,9,2,113
142622,6,9,2,122
142624,6,9,2,124
142635,6,9,3,135
142669,6,9,3,169
142679,6,9,3,179
142713,6,9,4,213
142726,6,9,4,226
142730,6,9,4,230
142743,6,9,4,243
142747,6,9,4,247
142749,6,9,4,249
142758,6,9,5,258
142766,6,9,5,266
142771,6,9,5,271
142773,6,9,5,273
142781,6,9,5,281
142790,6,9,5,290
142791,6,9,5,291
142794,6,9,5,294
142798,6,9,5,298
142810,6,9,5,310
142813,6,9,6,313
142835,6,9,6,335
142855,6,9,6,355
142881,6,9,7,381
142920,6,9,7,420
142929,6,9,7,429
142940,6,9,8,440
142942,6,9,8,442
142945,6,9,8,445
142947,6,9,8,447
142958,6,9,8,458
142962,6,9,8,462
142967,6,9,8,467
142985,6,9,8,485
142986,6,9,8,486
143003,6,9,9,503
143011,6,9,9,511
143022,6,9,9,522
143040,6,9,9,540
143043,6,9,9,543
143052,6,9,9,552
143063,6,9,10,563
143070,6,9,10,570
143075,6,9,10,575
143085,6,9,10,585
143114,6,9,10,614
143135,6,9,11,635
143146,6,9,11,646
143192,6,9,12,692
143196,6,9,12,696
143200,6,9,12,700
143204,6,9,12,704
143240,6,9,12,740
143248,6,9,12,748
143256,6,10,1,6
143316,6,10,2,66
143318,6,10,2,68
143335,6,10,2,85
143358,6,10,2,108
143367,6,10,2,117
143369,6,10,2,119
143374,6,10,2,124
143382,6,10,3,132
143386,6,10,3,136
143392,6,10,3,142
143412,6,10,3,162
143415,6,10,3,165
143416,6,10,3,166
143417,6,10,3,167
143424,6,10,3,174
143427,6,10,3,177
143438,6,10,4,188
143444,6,10,4,194
143449,6,10,4,199
143452,6,10,4,202
143455,6,10,4,205
143456,6,10,4,206
143481,6,10,4,231
143482,6,10,4,232
143487,6,10,4,237
143488,6,10,4,238
143490,6,10,4,240
143497,6,10,4,247
143513,6,10,5,263
143532,6,10,5,282
143535,6,10,5,285
143545,6,10,5,295
143546,6,10,5,296
143562,6,10,5,312
143569,6,10,6,319
143586,6,10,6,336
143598,6,10,6,348
143603,6,10,6,353
143641,6,10,7,391
143645,6,10,7,395
143661,6,10,7,411
143674,6,10,7,424
143689,6,10,8,439
143718,6,10,8,468
143722,6,10,8,472
143724,6,10,8,474
143738,6,10,8,488
143744,6,10,8,494
143745,6,10,8,495
143751,6,10,9,501
143758,6,10,9,508
143766,6,10,9,516
143771,6,10,9,521
143776,6,10,9,526
143779,6,10,9,529
143806,6,10,9,556
143811,6,10,9,561
143814,6,10,10,564
143829,6,10,10,579
143835,6,10,10,585
143899,6,10,11,649
143901,6,10,11,651
143925,6,10,11,675
143929,6,10,11,679
143946,6,10,12,696
143955,6,10,12,705
143956,6,10,12,706
143961,6,10,12,711
143964,6,10,12,714
143973,6,10,12,723
144004,6,11,1,4
144013,6,11,1,13
144035,6,11,1,35
144056,6,11,1,56
144061,6,11,1,61
144075,6,11,2,75
144077,6,11,2,77
144086,6,11,2,86
144126,6,11,3,126
144129,6,11,3,129
144130,6,11,3,130
144132,6,11,3,132
144144,6,11,3,144
144155,6,11,3,155
144163,6,11,3,163
144180,6,11,3,180
144184,6,11,3,184
144188,6,11,4,188
144200,6,11,4,200
144201,6,11,4,201
144208,6,11,4,208
144209,6,11,4,209
144211,6,11,4,211
144217,6,11,4,217
144220,6,11,4,220
144236,6,11,4,236
144238,6,11,4,238
144248,6,11,4,248
144275,6,11,5,275
144283,6,11,5,283
144287,6,11,5,287
144293,6,11,5,293
144306,6,11,5,306
144313,6,11,6,313
144314,6,11,6,314
144319,6,11,6,319
144325,6,11,6,325
144326,6,11,6,326
144340,6,11,6,340
144345,6,11,6,345
144346,6,11,6,346
144365,6,11,6,365
144383,6,11,7,383
144395,6,11,7,395
144398,6,11,7,398
144401,6,11,7,401
144408,6,11,7,408
144412,6,11,7,412
144413,6,11,7,413
144434,6,11,7,434
144442,6,11,8,442
144447,6,11,8,447
144448,6,11,8,448
144450,6,11,8,450
144468,6,11,8,468
144480,6,11,8,480
144489,6,11,8,489
144506,6,11,9,506
144512,6,11,9,512
144523,6,11,9,523
144528,6,11,9,528
144532,6,11,9,532
144547,6,11,9,547
144551,6,11,9,551
144559,6,11,9,559
144565,6,11,10,565
144577,6,11,10,577
144586,6,11,10,586
144605,6,11,10,605
144624,6,11,10,624
144629,6,11,11,629
144636,6,11,11,636
144649,6,11,11,649
144665,6,11,11,665
144673,6,11,11,673
144674,6,11,11,674
144702,6,11,12,702
144714,6,11,12,714
144720,6,11,12,720
144731,6,11,12,731
144741,6,11,12,741
144742,6,11,12,742
144746,6,11,12,746
144754,6,12,1,4
144756,6,12,1,6
144761,6,12,1,11
144768,6,12,1,18
144769,6,12,1,19
144783,6,12,1,33
144787,6,12,1,37
144796,6,12,1,46
144808,6,12,1,58
144821,6,12,2,71
144829,6,12,2,79
144850,6,12,2,100
144857,6,12,2,107
144867,6,12,2,117
144868,6,12,2,118
144869,6,12,2,119
144885,6,12,3,135
144908,6,12,3,158
144915,6,12,3,165
144925,6,12,3,175
144932,6,12,3,182
144939,6,12,4,189
144941,6,12,4,191
144942,6,12,4,192
144959,6,12,4,209
144964,6,12,4,214
144966,6,12,4,216
144985,6,12,4,235
144989,6,12,4,239
145004,6,12,5,254
145006,6,12,5,256
145071,6,12,6,321
145089,6,12,6,339
145091,6,12,6,341
145099,6,12,6,349
145110,6,12,6,360
145128,6,12,7,378
145135,6,12,7,385
145137,6,12,7,387
145139,6,12,7,389
145143,6,12,7,393
145146,6,12,7,396
145148,6,12,7,398
145149,6,12,7,399
145156,6,12,7,406
145161,6,12,7,411
145164,6,12,7,414
145185,6,12,7,435
145189,6,12,8,439
145196,6,12,8,446
145200,6,12,8,450
145213,6,12,8,463
145216,6,12,8,466
145219,6,12,8,469
145228,6,12,8,478
145238,6,12,8,488
145257,6,12,9,507
145269,6,12,9,519
145284,6,12,9,534
145293,6,12,9,543
145298,6,12,9,548
145306,6,12,9,556
145322,6,12,10,572
145332,6,12,10,582
145340,6,12,10,590
145357,6,12,10,607
145367,6,12,10,617
145375,6,12,11,625
145379,6,12,11,629
145390,6,12,11,640
145395,6,12,11,645
145396,6,12,11,646
145399,6,12,11,649
145405,6,12,11,655
145430,6,12,11,680
145453,6,12,12,703
145454,6,12,12,704
145467,6,12,12,717
145482,6,12,12,732
145484,6,12,12,734
145493,6,12,12,743
145509,6,13,1,9
145512,6,13,1,12
145515,6,13,1,15
145518,6,13,1,18
145541,6,13,1,41
145597,6,13,2,97
145629,6,13,3,129
145643,6,13,3,143
145644,6,13,3,144
145647,6,13,3,147
145654,6,13,3,154
145696,6,13,4,196
145698,6,13,4,198
145704,6,13,4,204
145706,6,13,4,206
145713,6,13,4,213
145730,6,13,4,230
145738,6,13,4,238
145745,6,13,4,245
145764,6,13,5,264
145775,6,13,5,275
145800,6,13,5,300
145820,6,13,6,320
145844,6,13,6,344
145849,6,13,6,349
145875,6,13,7,375
145939,6,13,8,439
145942,6,13,8,442
145955,6,13,8,455
145957,6,13,8,457
145981,6,13,8,481
145983,6,13,8,483
145989,6,13,8,489
145999,6,13,8,499
146015,6,13,9,515
146018,6,13,9,518
146032,6,13,9,532
146038,6,13,9,538
146047,6,13,9,547
146048,6,13,9,548
146054,6,13,9,554
146081,6,13,10,581
146091,6,13,10,591
146094,6,13,10,594
146115,6,13,10,615
146120,6,13,10,620
146146,6,13,11,646
146157,6,13,11,657
146162,6,13,11,662
146170,6,13,11,670
146186,6,13,11,686
146191,6,13,12,691
146194,6,13,12,694
146215,6,13,12,715
146221,6,13,12,721
146234,6,13,12,734
146235,6,13,12,735
146239,6,13,12,739
146241,6,13,12,741
146244,6,13,12,744
146259,6,14,1,9
146262,6,14,1,12
146268,6,14,1,18
146291,6,14,1,41
146314,6,14,2,64
146318,6,14,2,68
146320,6,14,2,70
146330,6,14,2,80
146340,6,14,2,90
146347,6,14,2,97
146350,6,14,2,100
146351,6,14,2,101
146355,6,14,2,105
146359,6,14,2,109
146387,6,14,3,137
146390,6,14,3,140
146398,6,14,3,148
146428,6,14,3,178
146451,6,14,4,201
146456,6,14,4,206
146465,6,14,4,215
146473,6,14,4,223
146487,6,14,4,237
146498,6,14,4,248
146515,6,14,5,265
146523,6,14,5,273
146533,6,14,5,283
146546,6,14,5,296
146557,6,14,5,307
146585,6,14,6,335
146592,6,14,6,342
146604,6,14,6,354
146611,6,14,6,361
146632,6,14,7,382
146633,6,14,7,383
146636,6,14,7,386
146659,6,14,7,409
146666,6,14,7,416
146687,6,14,7,437
146690,6,14,8,440
146696,6,14,8,446
146697,6,14,8,447
146698,6,14,8,448
146706,6,14,8,456
146710,6,14,8,460
146717,6,14,8,467
146719,6,14,8,469
146731,6,14,8,481
146737,6,14,8,487
146740,6,14,8,490
146742,6,14,8,492
146746,6,14,8,496
146749,6,14,8,499
146762,6,14,9,512
146772,6,14,9,522
146790,6,14,9,540
146797,6,14,9,547
146799,6,14,9,549
146809,6,14,9,559
146820,6,14,10,570
146822,6,14,10,572
146834,6,14,10,584
146839,6,14,10,589
146851,6,14,10,601
146853,6,14,10,603
146865,6,14,10,615
146866,6,14,10,616
146886,6,14,11,636
146902,6,14,11,652
146903,6,14,11,653
146905,6,14,11,655
146910,6,14,11,660
146915,6,14,11,665
146919,6,14,11,669
146923,6,14,11,673
146930,6,14,11,680
146953,6,14,12,703
146955,6,14,12,705
146963,6,14,12,713
146965,6,14,12,715
146976,6,14,12,726
146980,6,14,12,730
146988,6,14,12,738
146996,6,14,12,746
147004,6,15,1,4
147012,6,15,1,12
147014,6,15,1,14
147026,6,15,1,26
147044,6,15,1,44
147049,6,15,1,49
147056,6,15,1,56
147058,6,15,1,58
147062,6,15,1,62
147063,6,15,2,63
147135,6,15,3,135
147177,6,15,3,177
147178,6,15,3,178
147190,6,15,4,190
147223,6,15,4,223
147226,6,15,4,226
147229,6,15,4,229
147230,6,15,4,230
147236,6,15,4,236
147238,6,15,4,238
147241,6,15,4,241
147270,6,15,5,270
147275,6,15,5,275
147320,6,15,6,320
147327,6,15,6,327
147328,6,15,6,328
147332,6,15,6,332
147333,6,15,6,333
147336,6,15,6,336
147343,6,15,6,343
147348,6,15,6,348
147349,6,15,6,349
147352,6,15,6,352
147353,6,15,6,353
147364,6,15,6,364
147365,6,15,6,365
147386,6,15,7,386
147390,6,15,7,390
147400,6,15,7,400
147408,6,15,7,408
147409,6,15,7,409
147418,6,15,7,418
147419,6,15,7,419
147423,6,15,7,423
147427,6,15,7,427
147461,6,15,8,461
147477,6,15,8,477
147482,6,15,8,482
147486,6,15,8,486
147503,6,15,9,503
147514,6,15,9,514
147518,6,15,9,518
147544,6,15,9,544
147548,6,15,9,548
147573,6,15,10,573
147574,6,15,10,574
147583,6,15,10,583
147585,6,15,10,585
147592,6,15,10,592
147594,6,15,10,594
147600,6,15,10,600
147617,6,15,10,617
147621,6,15,10,621
147626,6,15,11,626
147629,6,15,11,629
147630,6,15,11,630
147634,6,15,11,634
147640,6,15,11,640
147645,6,15,11,645
147646,6,15,11,646
147647,6,15,11,647
147649,6,15,11,649
147656,6,15,11,656
147661,6,15,11,661
147662,6,15,11,662
147667,6,15,11,667
147669,6,15,11,669
147670,6,15,11,670
147672,6,15,11,672
147675,6,15,11,675
147678,6,15,11,678
147682,6,15,11,682
147687,6,15,11,687
147734,6,15,12,734
147744,6,15,12,744
147745,6,15,12,745
147748,6,15,12,748
147752,6,16,1,2
147772,6,16,1,22
147794,6,16,1,44
147801,6,16,1,51
147802,6,16,1,52
147804,6,16,1,54
147809,6,16,1,59
147813,6,16,2,63
147815,6,16,2,65
147821,6,16,2,71
147830,6,16,2,80
147843,6,16,2,93
147850,6,16,2,100
147851,6,16,2,101
147856,6,16,2,106
147872,6,16,2,122
147892,6,16,3,142
147904,6,16,3,154
147922,6,16,3,172
147954,6,16,4,204
147967,6,16,4,217
147973,6,16,4,223
147975,6,16,4,225
147983,6,16,4,233
147985,6,16,4,235
147986,6,16,4,236
147991,6,16,4,241
147995,6,16,4,245
148003,6,16,5,253
148007,6,16,5,257
148013,6,16,5,263
148031,6,16,5,281
148056,6,16,5,306
148057,6,16,5,307
148066,6,16,6,316
148068,6,16,6,318
148074,6,16,6,324
148088,6,16,6,338
148091,6,16,6,341
148100,6,16,6,350
148109,6,16,6,359
148110,6,16,6,360
148116,6,16,6,366
148121,6,16,6,371
148146,6,16,7,396
148181,6,16,7,431
148182,6,16,7,432
148184,6,16,7,434
148196,6,16,8,446
148198,6,16,8,448
148210,6,16,8,460
148221,6,16,8,471
148226,6,16,8,476
148229,6,16,8,479
148244,6,16,8,494
148255,6,16,9,505
148257,6,16,9,507
148260,6,16,9,510
148277,6,16,9,527
148287,6,16,9,537
148294,6,16,9,544
148296,6,16,9,546
148300,6,16,9,550
148311,6,16,9,561
148316,6,16,10,566
148318,6,16,10,568
148328,6,16,10,578
148360,6,16,10,610
148362,6,16,10,612
148365,6,16,10,615
148389,6,16,11,639
148402,6,16,11,652
148425,6,16,11,675
148433,6,16,11,683
148437,6,16,11,687
148439,6,16,12,689
148445,6,16,12,695
148448,6,16,12,698
148476,6,16,12,726
148477,6,16,12,727
148478,6,16,12,728
148484,6,16,12,734
148499,6,16,12,749
148501,6,17,1,1
148502,6,17,1,2
148508,6,17,1,8
148522,6,17,1,22
148528,6,17,1,28
148543,6,17,1,43
148546,6,17,1,46
148551,6,17,1,51
148563,6,17,2,63
148580,6,17,2,80
148598,6,17,2,98
148603,6,17,2,103
148609,6,17,2,109
148630,6,17,3,130
148631,6,17,3,131
148641,6,17,3,141
148652,6,17,3,152
148654,6,17,3,154
148665,6,17,3,165
148669,6,17,3,169
148684,6,17,3,184
148696,6,17,4,196
148697,6,17,4,197
148706,6,17,4,206
148708,6,17,4,208
148719,6,17,4,219
148721,6,17,4,221
148722,6,17,4,222
148723,6,17,4,223
148726,6,17,4,226
148733,6,17,4,233
148744,6,17,4,244
148748,6,17,4,248
148751,6,17,5,251
148755,6,17,5,255
148768,6,17,5,268
148779,6,17,5,279
148802,6,17,5,302
148823,6,17,6,323
148841,6,17,6,341
148863,6,17,6,363
148867,6,17,6,367
148875,6,17,7,375
148882,6,17,7,382
148884,6,17,7,384
148885,6,17,7,385
148910,6,17,7,410
148915,6,17,7,415
148918,6,17,7,418
148920,6,17,7,420
148932,6,17,7,432
148933,6,17,7,433
148939,6,17,8,439
148951,6,17,8,451
148963,6,17,8,463
148987,6,17,8,487
148988,6,17,8,488
148989,6,17,8,489
148992,6,17,8,492
149008,6,17,9,508
149010,6,17,9,510
149064,6,17,10,564
149085,6,17,10,585
149105,6,17,10,605
149110,6,17,10,610
149161,6,17,11,661
149202,6,17,12,702
149218,6,17,12,718
149241,6,17,12,741
149259,6,18,1,9
149261,6,18,1,11
149262,6,18,1,12
149264,6,18,1,14
149268,6,18,1,18
149271,6,18,1,21
149272,6,18,1,22
149276,6,18,1,26
149278,6,18,1,28
149295,6,18,1,45
149298,6,18,1,48
149302,6,18,1,52
149320,6,18,2,70
149321,6,18,2,71
149337,6,18,2,87
149340,6,18,2,90
149358,6,18,2,108
149368,6,18,2,118
149372,6,18,2,122
149385,6,18,3,135
149388,6,18,3,138
149402,6,18,3,152
149405,6,18,3,155
149407,6,18,3,157
149426,6,18,3,176
149432,6,18,3,182
149441,6,18,4,191
149459,6,18,4,209
149473,6,18,4,223
149482,6,18,4,232
149484,6,18,4,234
149501,6,18,5,251
149516,6,18,5,266
149523,6,18,5,273
149526,6,18,5,276
149531,6,18,5,281
149540,6,18,5,290
149549,6,18,5,299
149558,6,18,5,308
149584,6,18,6,334
149587,6,18,6,337
149588,6,18,6,338
149612,6,18,6,362
149615,6,18,6,365
149618,6,18,6,368
149619,6,18,6,369
149629,6,18,7,379
149660,6,18,7,410
149665,6,18,7,415
149666,6,18,7,416
149667,6,18,7,417
149672,6,18,7,422
149708,6,18,8,458
149711,6,18,8,461
149728,6,18,8,478
149736,6,18,8,486
149749,6,18,8,499
149753,6,18,9,503
149772,6,18,9,522
149780,6,18,9,530
149782,6,18,9,532
149786,6,18,9,536
149790,6,18,9,540
149792,6,18,9,542
149794,6,18,9,544
149798,6,18,9,548
149810,6,18,9,560
149826,6,18,10,576
149830,6,18,10,580
149840,6,18,10,590
149855,6,18,10,605
149856,6,18,10,606
149877,6,18,11,627
149883,6,18,11,633
149887,6,18,11,637
149904,6,18,11,654
149915,6,18,11,665
149923,6,18,11,673
149933,6,18,11,683
149935,6,18,11,685
149938,6,18,12,688
149940,6,18,12,690
149944,6,18,12,694
149947,6,18,12,697
149949,6,18,12,699
149956,6,18,12,706
149973,6,18,12,723
149994,6,18,12,744
150000,6,19,1,0
150004,6,19,1,4
150006,6,19,1,6
150008,6,19,1,8
150009,6,19,1,9
150026,6,19,1,26
150042,6,19,1,42
150043,6,19,1,43
150051,6,19,1,51
150060,6,19,1,60
150066,6,19,2,66
150087,6,19,2,87
150105,6,19,2,105
150109,6,19,2,109
150132,6,19,3,132
150133,6,19,3,133
150150,6,19,3,150
150153,6,19,3,153
150165,6,19,3,165
150171,6,19,3,171
150177,6,19,3,177
150186,6,19,3,186
150189,6,19,4,189
150201,6,19,4,201
150215,6,19,4,215
150238,6,19,4,238
150256,6,19,5,256
150259,6,19,5,259
150263,6,19,5,263
150269,6,19,5,269
150308,6,19,5,308
150322,6,19,6,322
150323,6,19,6,323
150339,6,19,6,339
150343,6,19,6,343
150356,6,19,6,356
150357,6,19,6,357
150361,6,19,6,361
150377,6,19,7,377
150384,6,19,7,384
150388,6,19,7,388
150389,6,19,7,389
150391,6,19,7,391
150405,6,19,7,405
150406,6,19,7,406
150410,6,19,7,410
150411,6,19,7,411
150421,6,19,7,421
150429,6,19,7,429
150437,6,19,7,437
150440,6,19,8,440
150455,6,19,8,455
150462,6,19,8,462
150471,6,19,8,471
150477,6,19,8,477
150525,6,19,9,525
150531,6,19,9,531
150560,6,19,9,560
150572,6,19,10,572
150598,6,19,10,598
150601,6,19,10,601
150612,6,19,10,612
150614,6,19,10,614
